קומות במבנה,שנת בנייה,תאריך עסקה,כתובת,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,"מ""ר",מחיר,שכונה
2.0,1960.0,24/11/2016,הירדן 43,12485-23-2,דירה בבית קומות,3,לא ידוע,60,"450,000 ₪",תל-עמל
3.0,1960.0,20/11/2016,יד לבנים 154,11720-36-11,דירה בבית קומות,2,שניה,48.15,"825,000 ₪",תל-עמל
3.0,1960.0,16/06/2009,יד לבנים 154,11720-36-11,דירה בבית קומות,2,שניה,48.15,"280,000 ₪",תל-עמל
3.0,1960.0,12/04/2007,יד לבנים 154,11720-36-11,דירה בבית קומות,2,שניה,48.15,"243,000 ₪",תל-עמל
8.0,1999.0,27/09/2016,דוד רזיאל 57,12483-2-33,דירה בבית קומות,3,תשיעית,54.18,"603,000 ₪",תל-עמל
8.0,1999.0,05/11/2010,דוד רזיאל 57,12483-2-33,דירה בבית קומות,3,תשיעית,54.18,"406,000 ₪",תל-עמל
8.0,1999.0,06/09/2000,דוד רזיאל 57,12483-2-33,דירה בבית קומות,3,תשיעית,54.18,"385,000 ₪",תל-עמל
4.0,1970.0,13/09/2016,יד לבנים 138,11720-41-7,דירה בבית קומות,3.5,רביעית,84.75,"690,000 ₪",תל-עמל
4.0,1960.0,08/09/2016,יד לבנים 130,11720-57-3,דירה בבית קומות,3,שניה,70.7,"779,000 ₪",תל-עמל
9.0,1999.0,26/08/2016,יד לבנים 92,11720-64-33,דירה בבית קומות,4.5,תשיעית,87.21,"1,050,000 ₪",תל-עמל
9.0,1999.0,27/03/2012,יד לבנים 92,11720-64-33,דירה בבית קומות,4.5,תשיעית,87.21,"640,000 ₪",תל-עמל
9.0,1999.0,08/05/2011,יד לבנים 92,11720-64-33,דירה בבית קומות,4.5,תשיעית,87.21,"500,000 ₪",תל-עמל
4.0,1970.0,24/08/2016,פאר 65,11720-24-8,דירה בבית קומות,3,רביעית,48.5,"136,000 ₪",תל-עמל
3.0,1970.0,10/08/2016,פאר 80,11720-61-2,דירה בבית קומות,3,ראשונה,73.92,"650,000 ₪",תל-עמל
3.0,1960.0,21/07/2016,הגיבורים 50,12485-1-4,דירה בבית קומות,3,ראשונה,57,"510,000 ₪",תל-עמל
3.0,1960.0,22/02/2016,הגיבורים 50,12485-1-4,דירה בבית קומות,3,ראשונה,57,"372,000 ₪",תל-עמל
4.0,1960.0,12/07/2016,פאר 28,12497-3-12,דירה בבית קומות,3.5,שניה,54,"470,000 ₪",תל-עמל
1.0,1960.0,10/07/2016,יד לבנים 42,12483-9-1,דירה בבית קומות,5,לא ידוע,185,"1,900,000 ₪",תל-עמל
5.0,1980.0,26/06/2016,יוסף וינר 3,12496-6-1,דירה בבית קומות,4,שלישית+מחסן,82.15,"500,000 ₪",תל-עמל
5.0,1960.0,23/06/2016,פאר 84,11720-62-11,דירה בבית קומות,3,חמישית,60,"600,000 ₪",תל-עמל
5.0,1960.0,31/08/2008,פאר 84,11720-62-11,דירה בבית קומות,3,חמישית,60,"240,000 ₪",תל-עמל
5.0,1960.0,23/06/2016,יד לבנים 52,11720-2-12,דירה בבית קומות,2,שניה,47.75,"535,000 ₪",תל-עמל
5.0,1960.0,29/06/2010,יד לבנים 52,11720-2-12,דירה בבית קומות,2,שניה,47.75,"210,000 ₪",תל-עמל
4.0,1970.0,22/06/2016,דוד רזיאל 39,12486-14-2,דירה בבית קומות,4,ראשונה,73.8,"710,000 ₪",תל-עמל
4.0,1970.0,08/12/2010,דוד רזיאל 39,12486-14-2,דירה בבית קומות,4,ראשונה,73.8,"295,000 ₪",תל-עמל
4.0,1966.0,22/06/2016,פאר 43,11720-9-3,דירה בבית קומות,4,שניה,80.6,"680,000 ₪",תל-עמל
3.0,1960.0,16/06/2016,פאר 59,11720-16-3,דירה בבית קומות,2,ראשונה,59.84,"582,000 ₪",תל-עמל
9.0,1999.0,14/06/2016,יד לבנים 92,11720-64-93,דירה בבית קומות,4,חמש עשרה,88,"849,000 ₪",תל-עמל
5.0,1970.0,30/05/2016,פאר 53,11720-15-5,דירה בבית קומות,2.5,שלישית,47.75,"570,000 ₪",תל-עמל
5.0,1970.0,11/04/2013,פאר 53,11720-15-5,דירה בבית קומות,2.5,שלישית,47.75,"415,000 ₪",תל-עמל
3.0,1960.0,24/05/2016,פאר 59,11720-16-2,דירה בבית קומות,2,קרקע,59.84,"524,000 ₪",תל-עמל
3.0,1960.0,27/12/2012,פאר 59,11720-16-2,דירה בבית קומות,2,קרקע,59.84,"400,000 ₪",תל-עמל
4.0,1970.0,22/05/2016,וינר יוסף 25,12494-19-7,דירה בבית קומות,4,רביעית,85,"400,000 ₪",תל-עמל
4.0,1970.0,08/09/2004,וינר יוסף 25,12494-19-7,דירה בבית קומות,4,רביעית,85,"382,000 ₪",תל-עמל
3.0,1970.0,18/05/2016,פאר 29,12483-24-9,דירה בבית קומות,3.5,שלישית,68.04,"553,000 ₪",תל-עמל
3.0,1970.0,16/05/2016,פאר 29,12483-24-5,דירה בבית קומות,3,ראשונה,71.05,"550,000 ₪",תל-עמל
3.0,1970.0,21/05/2013,פאר 29,12483-24-5,דירה בבית קומות,3,ראשונה,71.05,"450,000 ₪",תל-עמל
2.0,1940.0,10/05/2016,פאר 38,12497-7-7,דירה בבית קומות,3,קרקע וקומה א',46.79,"650,000 ₪",תל-עמל
2.0,1940.0,12/09/2011,פאר 38,12497-7-7,דירה בבית קומות,3,קרקע וקומה א',46.79,"344,000 ₪",תל-עמל
2.0,1940.0,06/03/2011,פאר 38,12497-7-7,דירה בבית קומות,3,קרקע וקומה א',46.79,"202,000 ₪",תל-עמל
8.0,1970.0,19/04/2016,יוסף וינר 15,12494-27-35,דירה בבית קומות,3.5,שמינית,78.35,"670,000 ₪",תל-עמל
8.0,1970.0,18/04/2016,יוסף וינר 17,12494-21-7,דירה בבית קומות,3.5,שניה,77.75,"690,000 ₪",תל-עמל
8.0,1970.0,30/03/2014,יוסף וינר 17,12494-21-7,דירה בבית קומות,3.5,שניה,77.75,"670,000 ₪",תל-עמל
5.0,1950.0,13/04/2016,פאר 40,12497-8-12,דירה בבית קומות,2,חמישית,45.7,"400,000 ₪",תל-עמל
5.0,1950.0,02/12/2014,פאר 40,12497-8-12,דירה בבית קומות,2,חמישית,45.7,"315,000 ₪",תל-עמל
5.0,1950.0,03/04/2014,פאר 40,12497-8-12,דירה בבית קומות,2,חמישית,45.7,"294,000 ₪",תל-עמל
8.0,1970.0,13/04/2016,יד לבנים 176,12496-12-25,דירה בבית קומות,4,שניה,80.35,"775,000 ₪",תל-עמל
2.0,1980.0,10/04/2016,יוסף וינר 24,12494-3-1,דירה בבית קומות,3,רביעית,90,"600,000 ₪",תל-עמל
8.0,1970.0,10/04/2016,יד לבנים 176,12496-12-51,דירה בבית קומות,3,שמינית,59.4,"565,000 ₪",תל-עמל
8.0,1970.0,08/11/2012,יד לבנים 176,12496-12-51,דירה בבית קומות,3,שמינית,59.4,"414,000 ₪",תל-עמל
4.0,1970.0,04/04/2016,פאר 7,12486-24-8,דירה בבית קומות,3,שניה,72.6,"565,000 ₪",תל-עמל
4.0,1960.0,04/04/2016,דוד רזיאל 24,12486-21-12,דירה בבית קומות,2,שלישית,37.5,"255,000 ₪",תל-עמל
4.0,1960.0,26/07/2012,דוד רזיאל 24,12486-21-12,דירה בבית קומות,2,שלישית,37.5,"205,000 ₪",תל-עמל
5.0,1960.0,30/03/2016,יד לבנים 142,11720-39-13,דירה בבית קומות,3,שניה,56,"660,000 ₪",תל-עמל
2.0,1950.0,23/03/2016,יד לבנים 20,12485-20-5,דירה בבית קומות,3,ראשונה,50.74,"480,000 ₪",תל-עמל
5.0,1970.0,20/03/2016,פאר 53,11720-15-9,דירה בבית קומות,2,ראשונה,47.75,"455,000 ₪",תל-עמל
5.0,1970.0,06/02/2011,פאר 53,11720-15-9,דירה בבית קומות,2,ראשונה,47.75,"260,000 ₪",תל-עמל
9.0,1999.0,17/03/2016,יד לבנים 92,11720-64-94,דירה בבית קומות,3.5,חמש עשרה,78,"825,000 ₪",תל-עמל
9.0,1999.0,16/03/2016,יד לבנים 92,11720-64-95,דירה בבית קומות,3,שתים עשרה,70,"850,000 ₪",תל-עמל
2.0,1980.0,15/03/2016,יוסף וינר 24,12494-3-7,דירה בבית קומות,3,רביעית,60,"649,000 ₪",תל-עמל
4.0,1960.0,25/02/2016,רזיאל דוד 28,12486-23-2,דירה בבית קומות,2,ראשונה,51.6,"499,000 ₪",תל-עמל
5.0,1960.0,23/02/2016,יד לבנים 142,11720-39-27,דירה בבית קומות,2,רביעית,50,"542,000 ₪",תל-עמל
4.0,1970.0,21/02/2016,וינר יוסף 25,12494-19-8,דירה בבית קומות,4,רביעית,85,"425,000 ₪",תל-עמל
2.0,1950.0,17/02/2016,הירדן 37,12485-17-6,דירה בבית קומות,4.5,שניה,71.8,"580,000 ₪",תל-עמל
3.0,1960.0,16/02/2016,פאר 11,12486-26-6,דירה בבית קומות,3,שניה,50,"550,000 ₪",תל-עמל
6.0,1970.0,16/02/2016,פאר 49,11720-11-10,דירה בבית קומות,2.5,ראשונה,47.75,"390,000 ₪",תל-עמל
6.0,1970.0,19/11/2015,פאר 49,11720-11-10,דירה בבית קומות,2.5,ראשונה,47.75,"335,000 ₪",תל-עמל
3.0,1960.0,13/02/2016,הגיבורים 50,12485-1-7,דירה בבית קומות,3,שלישית,57,"420,000 ₪",תל-עמל
3.0,1960.0,03/02/2013,הגיבורים 50,12485-1-7,דירה בבית קומות,3,שלישית,57,"329,000 ₪",תל-עמל
3.0,1960.0,02/10/2008,הגיבורים 50,12485-1-7,דירה בבית קומות,3,שלישית,57,"138,000 ₪",תל-עמל
0.0,0.0,08/02/2016,פאר 72,11720-44-1,דירה בבית קומות,2,ראשונה,51,"460,000 ₪",תל-עמל
4.0,1960.0,08/02/2016,רזיאל דוד 66,11720-8-9,דירה בבית קומות,2,שניה,44.83,"485,000 ₪",תל-עמל
2.0,1960.0,03/02/2016,הירדן 43,12485-23-8,דירה בבית קומות,2.5,ראשונה,60,"443,000 ₪",תל-עמל
3.0,1972.0,22/01/2016,יד לבנים 152,11720-37-2,דירה בבית קומות,3.5,קרקע,83,"650,000 ₪",תל-עמל
4.0,1970.0,19/01/2016,וינר יוסף 25,12494-19-4,דירה בבית קומות,4,שניה,85,"510,000 ₪",תל-עמל
5.0,1960.0,13/01/2016,רזיאל דוד 71,12483-13-3,דירה בבית קומות,3.5,שניה,59.4,"550,000 ₪",תל-עמל
9.0,1970.0,12/01/2016,יד לבנים 178,12496-10-48,דירה בבית קומות,3,שביעית,71.6,"695,000 ₪",תל-עמל
2.0,1960.0,31/12/2015,הירדן 43,12485-23-1,דירה בבית קומות,2.5,ראשונה,45,"470,000 ₪",תל-עמל
4.0,1960.0,25/12/2015,הירדן 46,12484-15-2,דירה בבית קומות,3,ראשונה,70.27,"610,000 ₪",תל-עמל
3.0,1970.0,22/12/2015,פאר 80,11720-61-1,דירה בבית קומות,3,ראשונה,71.4,"830,000 ₪",תל-עמל
9.0,2014.0,01/12/2015,יד לבנים 174,12496-13-31,דירה בבית קומות,4,עשירית,100,"1,300,000 ₪",תל-עמל
2.0,1970.0,05/11/2015,יד לבנים 10,12485-7-4,דירה בבית קומות,3,ראשונה,65,"465,000 ₪",תל-עמל
2.0,1970.0,19/09/2012,יד לבנים 10,12485-7-4,דירה בבית קומות,3,ראשונה,65,"345,000 ₪",תל-עמל
5.0,1970.0,04/11/2015,פאר 53,11720-15-16,דירה בבית קומות,2,ראשונה,47.75,"489,000 ₪",תל-עמל
5.0,1970.0,20/03/2014,פאר 53,11720-15-16,דירה בבית קומות,2,ראשונה,47.75,"440,000 ₪",תל-עמל
5.0,1970.0,18/12/2012,פאר 53,11720-15-16,דירה בבית קומות,2,ראשונה,47.75,"300,000 ₪",תל-עמל
5.0,1970.0,27/08/2000,פאר 53,11720-15-16,דירה בבית קומות,2,ראשונה,47.75,"343,000 ₪",תל-עמל
2.0,1980.0,04/11/2015,דוד רזיאל 25,12486-19-3,דירה בבית קומות,2,שניה,50,"385,000 ₪",תל-עמל
3.0,1970.0,01/11/2015,דוד רזיאל 46,12483-20-3,דירה בבית קומות,1,קרקע,24.85,"220,000 ₪",תל-עמל
4.0,1960.0,28/10/2015,פאר 56,11720-29-5,דירה בבית קומות,2,שניה,47.8,"499,000 ₪",תל-עמל
4.0,2004.0,15/10/2015,דוד רזיאל 54,12483-16-1,דירה בבית קומות,2,ראשונה,33.93,"340,000 ₪",תל-עמל
4.0,2004.0,30/09/2011,דוד רזיאל 54,12483-16-1,דירה בבית קומות,2,ראשונה,33.93,"300,000 ₪",תל-עמל
9.0,2014.0,14/10/2015,יד לבנים 174,12496-13-19,דירה בבית קומות,4,שלישית,85,"1,299,000 ₪",תל-עמל
4.0,1970.0,08/10/2015,הירדן 38,12486-8-10,דירה בבית קומות,3,רביעית,57.5,"480,000 ₪",תל-עמל
4.0,1970.0,20/01/2011,הירדן 38,12486-8-10,דירה בבית קומות,3,רביעית,57.5,"290,000 ₪",תל-עמל
4.0,1970.0,30/07/2008,הירדן 38,12486-8-10,דירה בבית קומות,3,רביעית,57.5,"155,000 ₪",תל-עמל
3.0,1960.0,17/09/2015,פאר 11,12486-26-1,דירה בבית קומות,2,קרקע,50,"600,000 ₪",תל-עמל
3.0,1960.0,02/09/2015,פאר 11,12486-26-3,דירה בבית קומות,3,ראשונה,50,"570,000 ₪",תל-עמל
3.0,1960.0,31/08/2015,יד לבנים 136,11720-45-1,דירה בבית קומות,3,קרקע,54.1,"609,000 ₪",תל-עמל
5.0,1960.0,31/08/2015,פאר 32,12497-4-1,דירה בבית קומות,3.5,קרקע,58.18,"440,000 ₪",תל-עמל
5.0,1960.0,05/01/2015,פאר 32,12497-4-1,דירה בבית קומות,3.5,קרקע,58.18,"360,000 ₪",תל-עמל
3.0,1960.0,19/08/2015,הגיבורים 52,12485-6-5,דירה בבית קומות,2.5,שניה,62,"380,000 ₪",תל-עמל
8.0,1999.0,10/08/2015,דוד רזיאל 57,12483-2-16,דירה בבית קומות,2,חמישית,21.8,"250,000 ₪",תל-עמל
6.0,1999.0,07/08/2015,פאר 20,12496-2-8,דירה בבית קומות,3,רביעית,55.1,"665,000 ₪",תל-עמל
4.0,1996.0,15/07/2015,דוד רזיאל 23,12486-20-2,דירה בבית קומות,2,קרקע,35.69,"380,000 ₪",תל-עמל
2.0,1960.0,23/06/2015,יד לבנים 18,12485-19-8,דירה בבית קומות,2,שניה,52.55,"505,000 ₪",תל-עמל
2.0,1960.0,04/12/2013,יד לבנים 18,12485-19-8,דירה בבית קומות,2,שניה,52.55,"375,000 ₪",תל-עמל
8.0,1999.0,23/06/2015,דוד רזיאל 57,12483-2-12,דירה בבית קומות,2,רביעית,23.2,"250,000 ₪",תל-עמל
5.0,1950.0,22/06/2015,פאר 40,12497-8-4,דירה בבית קומות,2,שניה,45.7,"412,000 ₪",תל-עמל
3.0,1960.0,21/06/2015,פאר 24,12497-1-5,דירה בבית קומות,3,שניה,62.2,"480,000 ₪",תל-עמל
3.0,1960.0,14/11/2013,פאר 24,12497-1-5,דירה בבית קומות,3,שניה,62.2,"445,000 ₪",תל-עמל
5.0,1960.0,19/06/2015,פאר 32,12497-4-3,דירה בבית קומות,3,ראשונה,47.06,"515,000 ₪",תל-עמל
4.0,1970.0,18/06/2015,הירדן 38,12486-8-11,דירה בבית קומות,2,רביעית,60.73,"405,000 ₪",תל-עמל
4.0,1970.0,27/09/2010,הירדן 38,12486-8-11,דירה בבית קומות,2,רביעית,60.73,"282,800 ₪",תל-עמל
8.0,1970.0,17/06/2015,יד לבנים 176,12496-12-23,דירה בבית קומות,3,שניה,58.8,"604,000 ₪",תל-עמל
8.0,1970.0,19/05/2014,יד לבנים 176,12496-12-23,דירה בבית קומות,3,שניה,58.8,"500,000 ₪",תל-עמל
5.0,1960.0,01/06/2015,יד לבנים 142,11720-39-19,דירה בבית קומות,3,שלישית,56,"650,000 ₪",תל-עמל
5.0,1960.0,30/03/1998,יד לבנים 142,11720-39-19,דירה בבית קומות,3,שלישית,56,"325,000 ₪",תל-עמל
4.0,1950.0,31/05/2015,רזיאל דוד 63,12483-8-12,דירה בבית קומות,3,רביעית,53.2,"480,000 ₪",תל-עמל
4.0,1950.0,09/07/2001,רזיאל דוד 63,12483-8-12,דירה בבית קומות,3,רביעית,53.2,"229,000 ₪",תל-עמל
3.0,1960.0,17/05/2015,פאר 50,11720-32-5,דירה בבית קומות,2.5,שניה,44.83,"450,000 ₪",תל-עמל
4.0,1960.0,23/03/2015,הירדן 46,12484-15-6,דירה בבית קומות,3,שלישית,70.27,"500,000 ₪",תל-עמל
4.0,1960.0,11/03/2015,דוד רזיאל 24,12486-21-8,דירה בבית קומות,2,שניה,60.5,"330,000 ₪",תל-עמל
4.0,1950.0,08/03/2015,הירדן 34,12486-5-2,דירה בבית קומות,2,לא ידוע,לא ידוע,"90,000 ₪",תל-עמל
9.0,1970.0,03/03/2015,יד לבנים 178,12496-10-43,דירה בבית קומות,4,שישית,64.3,"695,000 ₪",תל-עמל
5.0,1970.0,17/02/2015,יד לבנים 122,11720-63-7,דירה בבית קומות,3,רביעית,68.08,"675,000 ₪",תל-עמל
5.0,1970.0,13/01/1999,יד לבנים 122,11720-63-7,דירה בבית קומות,3,רביעית,68.08,"473,000 ₪",תל-עמל
9.0,1999.0,12/02/2015,יד לבנים 92,11720-64-96,דירה בבית קומות,3.5,שתים עשרה,79,"400,000 ₪",תל-עמל
3.0,1970.0,12/02/2015,הירדן 35,12485-10-5,דירה בבית קומות,3,שניה,73,"450,000 ₪",תל-עמל
3.0,1970.0,22/05/2011,הירדן 35,12485-10-5,דירה בבית קומות,3,שניה,73,"250,000 ₪",תל-עמל
2.0,1960.0,08/02/2015,דוד רזיאל 37,12486-15-4,דירה בבית קומות,2.5,ראשונה,25.5,"245,000 ₪",תל-עמל
3.0,1960.0,13/01/2015,פאר 24,12497-1-6,דירה בבית קומות,2.5,שלישית,62.2,"470,000 ₪",תל-עמל
3.0,1960.0,22/10/2009,פאר 24,12497-1-6,דירה בבית קומות,2.5,שלישית,62.2,"405,000 ₪",תל-עמל
4.0,1970.0,30/12/2014,פאר 65,11720-24-1,דירה בבית קומות,2,ראשונה,48.5,"475,000 ₪",תל-עמל
4.0,1970.0,16/10/2012,פאר 65,11720-24-1,דירה בבית קומות,2,ראשונה,48.5,"369,000 ₪",תל-עמל
5.0,1960.0,23/12/2014,יד לבנים 144,11720-39-37,דירה בבית קומות,2.5,קרקע,50,"580,000 ₪",תל-עמל
5.0,1960.0,10/02/2014,יד לבנים 144,11720-39-37,דירה בבית קומות,2.5,קרקע,50,"555,000 ₪",תל-עמל
5.0,1960.0,12/09/2012,יד לבנים 144,11720-39-37,דירה בבית קומות,2.5,קרקע,50,"330,000 ₪",תל-עמל
2.0,1960.0,21/12/2014,יד לבנים 18,12485-19-4,דירה בבית קומות,2,קרקע,32.2,"420,000 ₪",תל-עמל
3.0,1960.0,19/12/2014,פאר 69,11720-22-13,דירה בבית קומות,2,שניה,61,"200,000 ₪",תל-עמל
4.0,1970.0,09/12/2014,הירדן 38,12486-8-8,דירה בבית קומות,3,שלישית,64.43,"485,000 ₪",תל-עמל
4.0,1970.0,29/09/2009,הירדן 38,12486-8-8,דירה בבית קומות,3,שלישית,64.43,"260,000 ₪",תל-עמל
5.0,1960.0,02/12/2014,יד לבנים 124,11720-60-2,דירה בבית קומות,3,ראשונה,65.93,"594,000 ₪",תל-עמל
5.0,1960.0,10/11/2003,יד לבנים 124,11720-60-2,דירה בבית קומות,3,ראשונה,65.93,"446,000 ₪",תל-עמל
9.0,1999.0,27/11/2014,יד לבנים 92,11720-64-34,דירה בבית קומות,4.5,תשיעית,87.2,"810,000 ₪",תל-עמל
3.0,1960.0,19/11/2014,פאר 48,11720-33-5,דירה בבית קומות,2,שניה,44.83,"468,000 ₪",תל-עמל
3.0,1960.0,16/06/2013,פאר 48,11720-33-5,דירה בבית קומות,2,שניה,44.83,"415,000 ₪",תל-עמל
4.0,1950.0,18/11/2014,הירדן 34,12486-5-1,דירה בבית קומות,2,לא ידוע,40,"269,000 ₪",תל-עמל
4.0,1970.0,10/11/2014,פאר 7,12486-24-11,דירה בבית קומות,3,שלישית,72.6,"515,000 ₪",תל-עמל
4.0,1970.0,05/11/2014,פאר 68,11720-43-20,דירה בבית קומות,2,שניה,51.23,"425,000 ₪",תל-עמל
3.0,1960.0,04/11/2014,הירדן 50,12484-12-8,דירה בבית קומות,3,שלישית,57,"480,000 ₪",תל-עמל
3.0,1960.0,23/11/2012,הירדן 50,12484-12-8,דירה בבית קומות,3,שלישית,57,"315,000 ₪",תל-עמל
4.0,1970.0,26/10/2014,פאר 7,12486-24-5,דירה בבית קומות,3,ראשונה,71.8,"570,000 ₪",תל-עמל
9.0,1999.0,02/10/2014,יד לבנים 92,11720-64-37,דירה בבית קומות,4,תשיעית,79.27,"740,000 ₪",תל-עמל
8.0,1970.0,16/09/2014,יוסף וינר 15,12494-27-9,דירה בבית קומות,3,שלישית,76.8,"530,000 ₪",תל-עמל
8.0,1970.0,31/07/2001,יוסף וינר 15,12494-27-9,דירה בבית קומות,3,שלישית,76.8,"404,000 ₪",תל-עמל
8.0,1970.0,14/09/2014,יוסף וינר 15,12494-27-24,דירה בבית קומות,3,שישית,62.7,"370,000 ₪",תל-עמל
9.0,2014.0,21/08/2014,יד לבנים 174,12496-13-32,דירה בבית קומות,4,ראשונה,84,"825,000 ₪",תל-עמל
5.0,1970.0,31/07/2014,פאר 53,11720-15-15,דירה בבית קומות,2.5,רביעית,47.75,"483,000 ₪",תל-עמל
4.0,1960.0,23/07/2014,פאר 5,12486-22-4,דירה בבית קומות,3,רביעית,77.8,"410,000 ₪",תל-עמל
4.0,1960.0,24/12/2012,פאר 5,12486-22-4,דירה בבית קומות,3,רביעית,77.8,"360,000 ₪",תל-עמל
4.0,1960.0,06/10/2010,פאר 5,12486-22-4,דירה בבית קומות,3,רביעית,77.8,"309,000 ₪",תל-עמל
